3,000	23,200
3,200	23,600
3,400	31,000
3,600	28,400
3,800	33,200
4,000	29,000
4,200	33,600
4,400	31,000
4,600	38,800
4,800	43,000
5,000	88,800
5,200	221,200
5,400	344,800
5,600	447,200
5,800	533,400
6,000	578,400
6,200	654,200
6,400	659,000
6,600	691,000
6,800	707,600
7,000	699,400
7,200	677,600
7,400	711,600
7,600	706,600
7,800	678,600
8,000	649,600
8,200	645,000
8,400	620,000
8,600	618,600
8,800	933,000
9,000	1282,800
9,200	584,200
9,400	545,600
9,600	516,000
9,800	570,800
10,000	2326,600
10,200	1806,200
10,400	439,400
10,600	401,400
10,800	376,000
11,000	361,200
11,200	327,400
11,400	319,800
11,600	303,400
11,800	298,800
12,000	268,600
12,200	243,200
12,400	237,600
12,600	232,600
12,800	223,000
13,000	201,200
13,200	175,400
13,400	176,400
13,600	155,600
13,800	149,200
14,000	147,600
14,200	147,200
14,400	131,200
14,600	134,400
14,800	133,600
15,000	129,200
15,200	127,200
15,400	115,200
15,600	126,000
15,800	119,600
16,000	122,800
16,200	106,400
16,400	107,600
16,600	105,400
16,800	103,400
17,000	103,000
17,200	101,800
17,400	98,400
17,600	96,200
17,800	112,600
18,000	114,600
18,200	197,800
18,400	115,600
18,600	99,600
18,800	94,200
19,000	91,200
19,200	90,000
19,400	93,400
19,600	89,200
19,800	92,200
20,000	89,200
20,200	98,200
20,400	187,200
20,600	436,200
20,800	176,600
21,000	79,200
21,200	87,800
21,400	79,200
21,600	72,800
21,800	71,000
22,000	72,200
