SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Dec 11 14:43:34 CET 2017
Benutzer: Praktikum-Pc1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4H10187
Integrationszeit (usec): 150000 (USB4H10187)
Spektren Durchschnitt berechnet: 4 (USB4H10187)
Boxcar Glättung: 0 (USB4H10187)
Dunkelstromkorrektur: Nein (USB4H10187)
Puls/Lampe aktiviert: Nein (USB4H10187)
Correct for Detector Non-linearity: Nein (USB4H10187)
Streulichtkorrektur: Nein (USB4H10187)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
176,80	-19,97
177,02	-19,97
177,24	-19,97
177,46	48,64
177,68	1,54
177,91	31,74
178,13	11,78
178,35	18,94
178,57	-4,10
178,79	38,91
179,02	34,82
179,24	36,86
179,46	40,96
179,68	6,14
179,90	17,41
180,12	71,17
180,35	28,67
180,57	74,24
180,79	62,98
181,01	93,69
181,23	53,25
181,46	36,86
181,68	54,27
181,90	58,88
182,12	73,73
182,34	40,96
182,56	48,64
182,79	80,89
183,01	84,48
183,23	41,47
183,45	79,87
183,67	26,62
183,89	65,02
184,12	61,95
184,34	53,76
184,56	60,93
184,78	32,77
185,00	36,86
185,22	26,62
185,45	51,20
185,67	32,77
185,89	45,57
186,11	74,75
186,33	73,21
186,55	38,91
186,77	22,02
187,00	52,22
187,22	51,20
187,44	74,24
187,66	103,93
187,88	76,80
188,10	44,54
188,32	12,29
188,55	55,30
188,77	57,34
188,99	49,66
189,21	87,04
189,43	82,43
189,65	38,91
189,87	94,72
190,10	46,08
190,32	29,70
190,54	23,04
190,76	65,54
190,98	20,99
191,20	57,86
191,42	68,61
191,64	46,59
191,87	51,20
192,09	34,82
192,31	30,21
192,53	8,19
192,75	49,15
192,97	96,77
193,19	53,76
193,41	48,64
193,64	76,29
193,86	80,89
194,08	29,18
194,30	82,94
194,52	91,13
194,74	0,00
194,96	66,05
195,18	40,96
195,40	83,45
195,63	69,63
195,85	74,24
196,07	53,25
196,29	83,45
196,51	75,77
196,73	13,82
196,95	91,65
197,17	33,28
197,39	72,19
197,61	43,01
197,84	38,40
198,06	59,90
198,28	74,75
198,50	62,46
198,72	62,46
198,94	99,33
199,16	84,48
199,38	64,51
199,60	66,56
199,82	68,09
200,04	94,72
200,26	91,65
200,49	13,31
200,71	12,80
200,93	77,82
201,15	73,21
201,37	20,99
201,59	59,90
201,81	8,19
202,03	60,42
202,25	87,04
202,47	31,74
202,69	61,44
202,91	51,71
203,13	56,32
203,35	84,99
203,58	67,07
203,80	36,86
204,02	37,89
204,24	44,03
204,46	83,45
204,68	114,69
204,90	20,48
205,12	56,83
205,34	39,94
205,56	81,41
205,78	65,54
206,00	57,86
206,22	68,61
206,44	93,69
206,66	70,65
206,88	101,37
207,10	52,22
207,32	64,00
207,54	58,88
207,76	89,09
207,99	58,37
208,21	57,34
208,43	59,90
208,65	79,87
208,87	62,46
209,09	80,89
209,31	49,66
209,53	65,02
209,75	78,33
209,97	49,15
210,19	40,96
210,41	101,37
210,63	84,99
210,85	46,08
211,07	45,57
211,29	76,80
211,51	70,14
211,73	75,77
211,95	82,94
212,17	36,35
212,39	76,80
212,61	48,64
212,83	59,90
213,05	70,65
213,27	75,77
213,49	68,09
213,71	139,77
213,93	31,23
214,15	97,28
214,37	36,35
214,59	58,37
214,81	23,04
215,03	82,94
215,25	48,64
215,47	80,89
215,69	84,99
215,91	96,77
216,13	54,27
216,35	65,02
216,57	109,57
216,79	75,26
217,01	58,88
217,23	53,25
217,45	98,30
217,67	49,66
217,89	62,46
218,11	102,40
218,33	71,17
218,55	91,13
218,77	82,43
218,99	64,51
219,21	14,85
219,43	32,77
219,65	57,86
219,87	73,73
220,09	73,73
220,31	99,84
220,53	56,83
220,75	154,62
220,97	89,60
221,19	53,76
221,41	40,96
221,63	87,55
221,85	44,54
222,06	48,13
222,28	80,89
222,50	58,37
222,72	75,77
222,94	68,09
223,16	54,78
223,38	81,41
223,60	34,30
223,82	92,16
224,04	53,25
224,26	72,70
224,48	141,31
224,70	53,25
224,92	81,41
225,14	74,24
225,36	62,46
225,58	89,09
225,80	83,45
226,02	70,65
226,24	78,33
226,45	42,50
226,67	14,85
226,89	5,63
227,11	96,77
227,33	68,09
227,55	74,24
227,77	120,32
227,99	54,27
228,21	49,15
228,43	140,80
228,65	76,29
228,87	76,80
229,09	31,74
229,31	35,84
229,52	79,87
229,74	39,42
229,96	83,45
230,18	93,69
230,40	38,91
230,62	98,81
230,84	77,82
231,06	78,85
231,28	39,94
231,50	66,05
231,72	97,79
231,94	101,37
232,15	54,78
232,37	72,19
232,59	71,17
232,81	104,96
233,03	71,68
233,25	67,07
233,47	49,15
233,69	58,37
233,91	77,31
234,13	60,42
234,34	118,78
234,56	65,54
234,78	95,23
235,00	107,01
235,22	25,60
235,44	86,01
235,66	44,54
235,88	73,21
236,10	107,01
236,31	65,53
236,53	117,76
236,75	89,60
236,97	61,95
237,19	79,36
237,41	44,54
237,63	90,11
237,85	113,15
238,07	52,22
238,28	25,60
238,50	111,10
238,72	66,56
238,94	36,35
239,16	55,30
239,38	92,67
239,60	60,42
239,81	90,11
240,03	89,09
240,25	62,46
240,47	86,01
240,69	18,43
240,91	42,50
241,13	57,34
241,34	90,11
241,56	51,71
241,78	60,93
242,00	83,97
242,22	95,23
242,44	26,62
242,66	89,09
242,87	114,69
243,09	41,98
243,31	132,09
243,53	134,14
243,75	127,49
243,97	44,03
244,19	67,07
244,40	87,04
244,62	55,81
244,84	83,45
245,06	88,57
245,28	48,64
245,50	100,86
245,71	67,58
245,93	51,20
246,15	55,30
246,37	94,72
246,59	88,06
246,81	83,97
247,02	76,29
247,24	60,93
247,46	105,98
247,68	113,15
247,90	96,77
248,11	76,29
248,33	66,56
248,55	92,16
248,77	32,26
248,99	58,88
249,21	4,10
249,42	71,68
249,64	128,51
249,86	49,66
250,08	68,09
250,30	99,33
250,51	82,94
250,73	90,62
250,95	94,72
251,17	87,04
251,39	48,13
251,60	86,01
251,82	67,07
252,04	123,90
252,26	28,16
252,48	73,73
252,69	79,87
252,91	48,13
253,13	76,80
253,35	83,97
253,57	75,26
253,78	53,25
254,00	109,57
254,22	69,12
254,44	68,61
254,65	95,74
254,87	52,74
255,09	101,37
255,31	41,47
255,53	100,86
255,74	86,53
255,96	84,99
256,18	93,69
256,40	88,06
256,61	55,30
256,83	86,01
257,05	43,52
257,27	98,30
257,48	55,30
257,70	70,65
257,92	81,92
258,14	98,81
258,36	71,68
258,57	39,42
258,79	71,68
259,01	31,23
259,23	84,48
259,44	67,07
259,66	121,85
259,88	59,39
260,10	77,82
260,31	84,99
260,53	86,01
260,75	126,46
260,97	88,57
261,18	85,50
261,40	17,41
261,62	81,92
261,84	43,01
262,05	104,96
262,27	55,30
262,49	51,20
