SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Dec 11 15:16:58 CET 2017
Benutzer: Praktikum-Pc1
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4H10187
Integrationszeit (usec): 150000 (USB4H10187)
Spektren Durchschnitt berechnet: 1 (USB4H10187)
Boxcar Glättung: 0 (USB4H10187)
Dunkelstromkorrektur: Nein (USB4H10187)
Puls/Lampe aktiviert: Nein (USB4H10187)
Correct for Detector Non-linearity: Nein (USB4H10187)
Streulichtkorrektur: Nein (USB4H10187)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
176,80	4,10
177,02	4,10
177,24	4,10
177,46	59,39
177,68	0,00
177,91	108,54
178,13	178,17
178,35	131,07
178,57	63,49
178,79	141,31
179,02	212,99
179,24	90,11
179,46	112,64
179,68	59,39
179,90	108,54
180,12	131,07
180,35	61,44
180,57	63,49
180,79	108,54
181,01	75,77
181,23	63,49
181,46	172,03
181,68	139,26
181,90	151,55
182,12	141,31
182,34	118,78
182,56	-14,34
182,79	-16,38
183,01	159,74
183,23	96,25
183,45	86,01
183,67	8,19
183,89	81,92
184,12	88,06
184,34	104,45
184,56	180,22
184,78	100,35
185,00	174,08
185,22	75,77
185,45	75,77
185,67	81,92
185,89	172,03
186,11	90,11
186,33	116,73
186,55	196,61
186,77	186,37
187,00	190,46
187,22	124,93
187,44	55,30
187,66	98,30
187,88	79,87
188,10	188,41
188,32	53,25
188,55	143,36
188,77	145,41
188,99	155,65
189,21	167,93
189,43	102,40
189,65	49,15
189,87	88,06
190,10	223,23
190,32	145,41
190,54	53,25
190,76	163,84
190,98	90,11
191,20	188,41
191,42	112,64
191,64	57,34
191,87	126,97
192,09	53,25
192,31	88,06
192,53	108,54
192,75	135,17
192,97	28,67
193,19	116,73
193,41	51,20
193,64	131,07
193,86	112,64
194,08	131,07
194,30	32,77
194,52	129,02
194,74	206,84
194,96	12,29
195,18	149,50
195,40	63,49
195,63	55,30
195,85	-18,43
196,07	-4,10
196,29	112,64
196,51	92,16
196,73	155,65
196,95	100,35
197,17	88,06
197,39	73,73
197,61	133,12
197,84	92,16
198,06	43,01
198,28	98,30
198,50	34,82
198,72	83,97
198,94	194,56
199,16	139,26
199,38	190,46
199,60	18,43
199,82	63,49
200,04	110,59
200,26	75,77
200,49	63,49
200,71	90,11
200,93	180,22
201,15	4,10
201,37	65,54
201,59	47,10
201,81	122,88
202,03	194,56
202,25	88,06
202,47	172,03
202,69	110,59
202,91	139,26
203,13	98,30
203,35	110,59
203,58	16,38
203,80	192,51
204,02	-22,53
204,24	43,01
204,46	149,50
204,68	145,41
204,90	102,40
205,12	65,53
205,34	122,88
205,56	159,74
205,78	167,93
206,00	133,12
206,22	71,68
206,44	167,93
206,66	-14,34
206,88	104,45
207,10	88,06
207,32	182,27
207,54	215,04
207,76	67,58
207,99	104,45
208,21	38,91
208,43	141,31
208,65	12,29
208,87	178,17
209,09	55,30
209,31	59,39
209,53	-32,77
209,75	202,75
209,97	151,55
210,19	69,63
210,41	75,77
210,63	77,82
210,85	92,16
211,07	137,21
211,29	114,69
211,51	202,75
211,73	145,41
211,95	178,17
212,17	92,16
212,39	131,07
212,61	174,08
212,83	102,40
213,05	133,12
213,27	237,56
213,49	153,60
213,71	120,83
213,93	151,55
214,15	153,60
214,37	135,17
214,59	141,31
214,81	71,68
215,03	-16,38
215,25	71,68
215,47	79,87
215,69	38,91
215,91	149,50
216,13	81,92
216,35	92,16
216,57	75,77
216,79	143,36
217,01	145,41
217,23	88,06
217,45	88,06
217,67	210,94
217,89	182,27
218,11	100,35
218,33	67,58
218,55	137,21
218,77	133,12
218,99	96,25
219,21	116,73
219,43	157,69
219,65	167,93
219,87	141,31
220,09	178,17
220,31	100,35
220,53	94,21
220,75	-32,77
220,97	112,64
221,19	65,54
221,41	83,97
221,63	135,17
221,85	137,21
222,06	100,35
222,28	188,41
222,50	100,35
222,72	137,21
222,94	59,39
223,16	86,01
223,38	114,69
223,60	40,96
223,82	122,88
224,04	223,23
224,26	88,06
224,48	88,06
224,70	133,12
224,92	94,21
225,14	86,01
225,36	153,60
225,58	43,01
225,80	157,69
226,02	163,84
226,24	96,25
226,45	129,02
226,67	34,82
226,89	38,91
227,11	104,45
227,33	100,35
227,55	-4,10
227,77	94,21
227,99	43,01
228,21	92,16
228,43	86,01
228,65	57,34
228,87	131,07
229,09	-32,77
229,31	43,01
229,52	6,14
229,74	-53,25
229,96	67,58
230,18	73,73
230,40	129,02
230,62	59,39
230,84	186,37
231,06	-18,43
231,28	8,19
231,50	36,86
231,72	114,69
231,94	18,43
232,15	88,06
232,37	73,73
232,59	4,10
232,81	229,37
233,03	57,34
233,25	108,54
233,47	55,30
233,69	63,49
233,91	34,82
234,13	90,11
234,34	102,40
234,56	55,30
234,78	192,51
235,00	-8,19
235,22	38,91
235,44	4,10
235,66	45,06
235,88	106,49
236,10	116,73
236,31	118,78
236,53	122,88
236,75	96,25
236,97	12,29
237,19	161,79
237,41	122,88
237,63	153,60
237,85	79,87
238,07	116,73
238,28	55,30
238,50	102,40
238,72	100,35
238,94	178,17
239,16	141,31
239,38	45,06
239,60	135,17
239,81	59,39
240,03	81,92
240,25	6,14
240,47	98,30
240,69	104,45
240,91	131,07
241,13	221,18
241,34	135,17
241,56	83,97
241,78	49,15
242,00	-6,14
242,22	79,87
242,44	163,84
242,66	18,43
242,87	116,73
243,09	139,26
243,31	86,01
243,53	73,73
243,75	116,73
243,97	22,53
244,19	57,34
244,40	147,45
